,year,country,Tools,Vehicles,Weapons,Prom Tools,Prom Vehicles,Prom Weapons,amount,conflict,conflict-1-to-3,conflict-4-to-6,conflict-7-to-9,Prom USA,country encoded
7802,2012,China,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0,0,0,0,0.0,37
7803,2013,China,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,0,0,0,0,0.0,37
7804,2014,China,0.0,0.0,0.0,0.0,0.0,0.0,167554.0,0,0,0,0,0.0,37
7805,2015,China,0.0,0.0,0.0,0.0,0.0,0.0,9232.0,0,0,0,0,0.0,37
7806,2000,Hungary,0.0,0.0,0.0,3.0,0.0,60.0,8100270.0,0,0,0,0,0.0,79
7807,2006,Hungary,0.0,0.0,0.0,7.666666666666667,2.0,13.333333333333334,4799000.0,0,0,0,0,13056208.0,79
7808,2007,Hungary,0.0,0.0,0.0,0.0,2.0,13.333333333333334,3818000.0,0,0,0,0,7248333.333333333,79
7809,2012,Hungary,0.0,0.0,0.0,0.0,16.0,5.0,15556025.0,0,0,0,0,7378493.333333333,79
7810,2018,Hungary,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,800000.0,0,0,0,0,3715966.6666666665,79
7811,2000,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0,0,0,0,0.0,81
7812,2008,Iceland,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3326.0,0,0,0,0,0.0,81
7813,2011,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,0,0,0,0,1108.6666666666667,81
7814,2012,Iceland,0.0,0.0,0.0,0.0,0.0,0.0,54098.0,0,0,0,0,1633.3333333333333,81
7815,2018,India,0.0,0.0,0.0,225.66666666666666,436.6666666666667,800.0,3700000.0,0,1,1,1,5841727.333333333,82
7816,2018,Indonesia,0.0,0.0,0.0,23.0,34.0,76.66666666666667,14740000.0,0,0,0,0,31827572.333333332,83
7817,2014,Iran,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,319.0,0,1,1,1,4692.666666666667,84
7818,2000,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,73235002.0,0,0,1,1,0.0,85
7819,2001,Iraq,0.0,0.0,0.0,0.0,0.0,0.0,7545063.0,0,0,1,1,24411667.333333332,85
7820,2018,Iraq,0.0,0.0,0.0,0.0,172.66666666666666,856.0,1316860000.0,0,1,1,1,1426774576.0,85
7821,2011,Ireland,0.0,0.0,0.0,1.6666666666666667,18.666666666666668,41.333333333333336,5300.0,0,0,0,0,86456.0,86
7822,2012,Ireland,0.0,0.0,0.0,1.3333333333333333,9.666666666666666,0.6666666666666666,33811.0,0,0,0,0,35464.0,86
7823,2013,Ireland,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,9011.0,0,0,0,0,23047.333333333332,86
7824,2018,Israel,0.0,0.0,0.0,41.666666666666664,24.0,1733.3333333333333,3205396000.0,0,0,1,1,3704113677.0,87
7825,2007,Italy,0.0,0.0,0.0,1.3333333333333333,42.333333333333336,635.6666666666666,10000.0,0,0,0,0,0.0,88
7826,1996,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,2321500.0,0,0,0,0,0.0,89
7827,1999,Jamaica,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,48726597.0,0,0,0,0,2173500.0,89
7828,2000,Jamaica,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2243419.0,0,0,0,0,17641865.666666668,89
7829,2001,Jamaica,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,1852000.0,0,0,0,0,17893338.666666668,89
7830,2002,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,3209995.0,0,0,0,0,17607338.666666668,89
7831,2003,Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,3043393.0,0,0,0,0,2435138.0,89
7832,2005,Jamaica,0.0,0.0,0.0,0.0,1.0,0.0,4589848.0,0,0,0,0,3286364.0,89
7833,2007,Jamaica,0.0,0.0,0.0,0.0,3.0,0.0,9421441.0,0,0,0,0,4053091.6666666665,89
7834,2009,Jamaica,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,2378146.0,0,0,0,0,5810455.666666667,89
7835,2012,Jamaica,0.0,0.0,0.0,0.0,1.0,0.0,4505115.0,0,0,0,0,3164156.3333333335,89
7836,2014,Jamaica,0.0,0.0,0.0,4.0,0.6666666666666666,4.0,2810791.0,0,0,0,0,3258668.6666666665,89
7837,2015,Jamaica,0.0,0.0,0.0,4.0,0.0,4.0,4973270.0,0,0,0,0,2803913.0,89
7838,2017,Jamaica,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,600000.0,0,0,0,0,2785020.3333333335,89
7839,2018,Jamaica,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,500000.0,0,0,0,0,2048090.0,89
7840,2011,Jordan,0.0,0.0,0.0,0.0,110.33333333333333,967.3333333333334,338745200.0,0,0,0,0,475586220.6666667,91
7841,2018,Jordan,0.0,0.0,0.0,5.333333333333333,47.0,255.33333333333334,364200000.0,0,1,0,0,789932104.3333334,91
7842,2000,Kazakhstan,0.0,0.0,0.0,0.0,0.6666666666666666,17.333333333333332,3530649.0,0,0,0,0,0.0,93
7843,2004,Kazakhstan,0.0,0.0,0.0,0.0,12.666666666666666,0.0,19069746.0,0,0,0,0,15903373.0,93
7844,2008,Kazakhstan,0.0,0.0,0.0,0.6666666666666666,56.333333333333336,47.666666666666664,59108366.0,0,0,0,0,30744274.0,93
7845,2018,Kazakhstan,0.0,0.0,0.0,2.6666666666666665,11.666666666666666,0.0,1700000.0,0,0,0,0,28747679.666666668,93
7846,2001,Kenya,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,3971841.0,0,0,0,0,145480.66666666666,94
7847,2002,Kenya,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,15529477.0,0,0,0,0,1469427.6666666667,94
7848,2004,Kenya,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,11032370.0,0,0,0,0,7452878.333333333,94
7849,2005,Kenya,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5378030.0,0,0,0,0,9806388.0,94
7850,2008,Kenya,0.0,0.0,0.0,0.0,16.0,10.666666666666666,20012903.0,0,0,0,0,6824386.0,94
7851,2017,Kenya,0.0,0.0,0.0,0.0,14.666666666666666,8.666666666666666,7850000.0,0,1,0,0,56257408.333333336,94
7852,2018,Kenya,0.0,0.0,0.0,0.0,14.333333333333334,8.666666666666666,6850000.0,0,1,0,0,42366179.0,94
7853,2000,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,13139.0,0,0,0,0,0.0,95
7854,2001,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,43090.0,0,0,0,0,4379.666666666667,95
7855,2002,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,59342.0,0,0,0,0,18743.0,95
7856,2003,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,50675.0,0,0,0,0,38523.666666666664,95
7857,2004,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,66428.0,0,0,0,0,51035.666666666664,95
7858,2006,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,25372.0,0,0,0,0,39034.333333333336,95
7859,2008,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,30855.0,0,0,0,0,8457.333333333334,95
7860,2009,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,13136.0,0,0,0,0,18742.333333333332,95
7861,2010,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,43046.0,0,0,0,0,14663.666666666666,95
7862,2011,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,53314.0,0,0,0,0,29012.333333333332,95
7863,2012,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,21626.0,0,0,0,0,36498.666666666664,95
7864,2013,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,10498.0,0,0,0,0,39328.666666666664,95
7865,2014,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,5354.0,0,0,0,0,28479.333333333332,95
7866,2015,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0,0,0,0,12492.666666666666,95
7867,2000,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,33375000.0,0,0,0,0,0.0,96
7868,2001,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,11322474.0,0,0,0,0,11125000.0,96
7869,2002,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,15400000.0,0,0,0,0,14899158.0,96
7870,2004,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0,0,0,0,8907491.333333334,96
7871,2006,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,227990.0,0,0,0,0,2333333.3333333335,96
7872,2007,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,205536.0,0,0,0,0,2409330.0,96
7873,2008,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,1102718.0,0,0,0,0,144508.66666666666,96
7874,2009,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,3494125.0,0,0,0,0,512081.3333333333,96
7875,2010,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,4972286.0,0,0,0,0,1600793.0,96
7876,2011,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,6856974.0,0,0,0,0,3189709.6666666665,96
7877,2012,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,5182865.0,0,0,0,0,5107795.0,96
7878,2013,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,16610675.0,0,0,0,0,5670708.333333333,96
7879,2015,Kosovo,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,16876483.0,0,0,0,0,13140104.333333334,96
7880,2016,Kosovo,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,5869000.0,0,0,0,0,17037977.0,96
7881,2017,Kosovo,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,14970000.0,0,0,0,0,13457418.666666666,96
7882,2018,Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,7470000.0,0,0,0,0,12571827.666666666,96
7883,2004,Kuwait,0.0,0.0,0.0,20.666666666666668,14.333333333333334,113.66666666666667,50085.0,0,0,0,0,0.0,97
7884,2006,Kuwait,0.0,0.0,0.0,3.0,7.0,2.6666666666666665,628000.0,0,0,0,0,288028.3333333333,97
7885,2012,Kuwait,0.0,0.0,0.0,0.0,46.666666666666664,148.0,8249.0,0,0,0,0,73582.66666666667,97
7886,2000,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,1948785.0,0,0,0,0,0.0,98
7887,2001,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,5827720.0,0,0,0,0,649595.0,98
7888,2002,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,33366654.0,0,0,0,0,2592168.3333333335,98
7889,2004,Kyrgyzstan,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,9947357.0,0,0,0,0,16405046.666666666,98
7890,2007,Kyrgyzstan,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,38355493.0,0,0,0,0,11926249.0,98
7891,2008,Kyrgyzstan,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,60486665.0,0,0,0,0,21395627.666666668,98
7892,2009,Kyrgyzstan,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,36660294.0,0,0,0,0,36536571.0,98
7893,2010,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,93060605.0,0,0,0,0,45167484.0,98
7894,2011,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,78307945.0,0,0,0,0,63402521.333333336,98
7895,2012,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,90669162.0,0,0,0,0,69342948.0,98
7896,2013,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,12392080.0,0,0,0,0,87345904.0,98
7897,2016,Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,23.333333333333332,1608000.0,0,0,0,0,9222403.666666666,98
7898,2018,Kyrgyzstan,0.0,0.0,0.0,0.0,0.6666666666666666,20.0,1460000.0,0,0,0,0,3459402.0,98
7902,2000,Laos,0.0,0.0,0.0,0.0,4.333333333333333,16.666666666666668,5537541.0,0,0,0,0,0.0,99
7903,2001,Laos,0.0,0.0,0.0,0.0,2.3333333333333335,16.666666666666668,5193000.0,0,0,0,0,1845847.0,99
7904,2003,Laos,0.0,0.0,0.0,0.0,1.0,0.0,3757636.0,0,0,0,0,5429083.333333333,99
7905,2005,Laos,0.0,0.0,0.0,0.0,1.0,16.666666666666668,4484000.0,0,0,0,0,4252937.333333333,99
7906,2007,Laos,0.0,0.0,0.0,0.0,1.0,16.666666666666668,3638033.0,0,0,0,0,4088995.0,99
7907,2008,Laos,0.0,0.0,0.0,0.0,1.0,0.0,4743686.0,0,0,0,0,4153517.0,99
7908,2009,Laos,0.0,0.0,0.0,0.0,1.0,0.0,3133562.0,0,0,0,0,4240079.0,99
7909,2011,Laos,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,3292868.0,0,0,0,0,4698689.0,99
7910,2013,Laos,0.0,0.0,0.0,2.6666666666666665,2.0,0.0,10035291.0,0,0,0,0,5306969.666666667,99
7911,2016,Laos,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,20803000.0,0,0,0,0,13545514.0,99
7912,2017,Laos,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,41450000.0,0,0,0,0,17134750.333333332,99
7913,2018,Laos,0.0,0.0,0.0,0.0,3.0,0.0,10450000.0,0,0,0,0,25825278.0,99
7919,2009,Latvia,0.0,0.0,0.0,0.6666666666666666,2.3333333333333335,0.0,2619340.0,0,0,0,0,4973600.0,100
7920,2011,Latvia,0.0,0.0,0.0,0.0,15.0,8.0,12550453.0,0,0,0,0,3771380.0,100
7921,2012,Latvia,0.0,0.0,0.0,0.0,13.333333333333334,8.0,6686658.0,0,0,0,0,7099931.0,100
7922,2013,Latvia,0.0,0.0,0.0,0.0,13.333333333333334,8.0,8485000.0,0,0,0,0,8455703.666666666,100
7923,2014,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,15558320.0,0,0,0,0,9240703.666666666,100
7924,2018,Latvia,0.0,0.0,0.0,2.3333333333333335,6.666666666666667,83.33333333333333,1100000.0,0,0,0,0,17956783.333333332,100
7925,2000,Lebanon,0.0,0.0,0.0,0.0,2.6666666666666665,2.0,16829483.0,0,0,0,0,0.0,101
7926,2001,Lebanon,0.0,0.0,0.0,0.0,2.6666666666666665,0.3333333333333333,3514070.0,0,0,0,0,5609827.666666667,101
7927,2002,Lebanon,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1768000.0,0,0,0,0,6781184.333333333,101
7928,2004,Lebanon,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1600000.0,0,0,0,0,3806369.0,101
7929,2005,Lebanon,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,4308398.0,0,0,0,0,3168345.6666666665,101
7930,2018,Lebanon,0.0,0.0,0.0,2.6666666666666665,25.333333333333332,963.3333333333334,18820000.0,0,1,1,0,134923962.33333334,101
7931,2001,Lesotho,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,101844.0,0,1,0,0,33474.0,102
7932,2002,Lesotho,0.0,0.0,0.0,0.0,1.0,0.0,157027.0,0,0,1,0,67422.0,102
7933,2004,Lesotho,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,44207.0,0,0,1,0,112118.66666666667,102
7934,2005,Lesotho,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,88818.0,0,0,0,1,92906.33333333333,102
7935,2007,Lesotho,0.0,0.0,0.0,0.0,2.0,0.0,353773.0,0,0,0,1,83553.33333333333,102
7936,2008,Lesotho,0.0,0.0,0.0,0.0,2.0,0.0,254968.0,0,0,0,0,186742.0,102
7937,2009,Lesotho,0.0,0.0,0.0,0.0,2.0,0.0,490231.0,0,0,0,0,242125.33333333334,102
7938,2010,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,578464.0,0,0,0,0,366324.0,102
7939,2011,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,439131.0,0,0,0,0,441221.0,102
7940,2012,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,197395.0,0,0,0,0,502608.6666666667,102
7941,2013,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,21910.0,0,0,0,0,404996.6666666667,102
7942,2014,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,295384.0,0,0,0,0,219478.66666666666,102
7943,2015,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,14958.0,0,0,0,0,171563.0,102
7944,2017,Lesotho,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,105000.0,0,0,0,0,103447.33333333333,102
7948,2004,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,0,1,1,0,66666.66666666667,103
7949,2005,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,7976000.0,0,1,1,0,120000.0,103
7950,2006,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,32578260.0,0,1,1,0,2778666.6666666665,103
7951,2007,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,61691159.0,0,0,1,1,13571420.0,103
7952,2008,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,56616244.0,0,0,1,1,34081806.333333336,103
7953,2009,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,49841327.0,0,0,1,1,50295221.0,103
7954,2010,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,39340484.0,0,0,0,1,56049576.666666664,103
7955,2011,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,29374998.0,0,0,0,1,48599351.666666664,103
7956,2012,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,30540846.0,0,0,0,1,39518936.333333336,103
7957,2013,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,23459317.0,0,0,0,0,33085442.666666668,103
7958,2014,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,21938176.0,0,0,0,0,27791720.333333332,103
7959,2015,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,17754835.0,0,0,0,0,25312779.666666668,103
7960,2016,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,21089000.0,0,0,0,0,21050776.0,103
7961,2017,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,16360000.0,0,0,0,0,20260670.333333332,103
7962,2018,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,8360000.0,0,0,0,0,18401278.333333332,103
7963,2008,Libya,0.0,0.0,0.0,0.0,3.3333333333333335,333.3333333333333,1071803.0,0,0,0,0,3936.3333333333335,104
7964,2017,Libya,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,0,1,1,0,2836000.0,104
7965,2018,Libya,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0,1,0,1,2836000.0,104
7966,2003,Lithuania,0.0,0.0,0.0,2.0,0.6666666666666666,135.0,13231806.0,0,0,0,0,8175178.333333333,105
7967,2009,Lithuania,0.0,0.0,0.0,2.0,2.6666666666666665,0.0,2792436.0,0,0,0,0,5592152.666666667,105
7968,2010,Lithuania,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,6100000.0,0,0,0,0,4431631.333333333,105
7969,2017,Lithuania,0.0,0.0,0.0,0.6666666666666666,32.0,650.6666666666666,3200000.0,0,0,0,0,19893223.666666668,105
7970,2018,Lithuania,0.0,0.0,0.0,0.6666666666666666,32.0,600.6666666666666,1100000.0,0,0,0,0,15890938.0,105
7971,2000,Macedonia,0.0,0.0,0.0,6.666666666666667,31.333333333333332,147.0,1429450.0,0,0,0,0,0.0,107
7972,2002,Macedonia,0.0,0.0,0.0,0.0,31.333333333333332,101.0,11406920.0,0,0,0,0,0.0,107
7973,2003,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,13130446.0,0,0,0,0,3802306.6666666665,107
7974,2004,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,9529526.0,0,0,0,0,8179122.0,107
7975,2005,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,8239314.0,0,0,0,0,11355630.666666666,107
7976,2006,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,7033146.0,0,0,0,0,7553324.0,107
7977,2007,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,9654284.0,0,0,0,0,5520890.666666667,107
7978,2008,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,5150697.0,0,0,0,0,5562476.666666667,107
7979,2009,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,5167702.0,0,0,0,0,7279375.666666667,107
7980,2010,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,7265056.0,0,0,0,0,6657561.0,107
7981,2011,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,6736669.0,0,0,0,0,5861151.666666667,107
7982,2012,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,5908156.0,0,0,0,0,4144252.6666666665,107
7983,2013,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,7387840.0,0,0,0,0,4391070.666666667,107
7984,2014,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,8193194.0,0,0,0,0,4431998.666666667,107
7985,2015,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,9110983.0,0,0,0,0,7163063.333333333,107
7986,2016,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,5480000.0,0,0,0,0,8230672.333333333,107
7987,2017,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,6800000.0,0,0,0,0,7594725.666666667,107
7988,2018,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,3100000.0,0,0,0,0,7130327.666666667,107
7989,2000,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,207929.0,0,0,0,0,0.0,108
7990,2001,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,232254.0,0,0,0,0,69309.66666666667,108
7991,2002,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,307703.0,0,0,0,0,146727.66666666666,108
7992,2003,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,298751.0,0,0,0,0,249295.33333333334,108
7993,2004,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,433232.0,0,0,0,0,279569.3333333333,108
7994,2005,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,1294938.0,0,0,0,0,346562.0,108
7995,2006,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,465199.0,0,0,0,0,675640.3333333334,108
7996,2007,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,523946.0,0,0,0,0,731123.0,108
7997,2008,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,894676.0,0,0,0,0,761361.0,108
7998,2010,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,143708.0,0,0,0,0,561082.3333333334,108
7999,2011,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,213383.0,0,0,0,0,434336.3333333333,108
8000,2012,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,71087.0,0,0,0,0,207238.66666666666,108
8001,2014,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,92404.0,0,0,0,0,94823.33333333333,108
8002,2015,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,246496.0,0,0,0,0,54497.0,108
8003,2016,Madagascar,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,385000.0,0,0,0,0,112966.66666666667,108
8004,2017,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0,0,0,0,241300.0,108
8005,2018,Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0,0,0,0,293832.0,108
8006,2000,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,1322422.0,0,0,0,0,0.0,109
8007,2001,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,1205365.0,0,0,0,0,440807.3333333333,109
8008,2002,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,557705.0,0,0,0,0,842595.6666666666,109
8009,2003,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,360175.0,0,0,0,0,1028497.3333333334,109
8010,2004,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,469252.0,0,0,0,0,707748.3333333334,109
8011,2005,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,512000.0,0,0,0,0,462377.3333333333,109
8012,2006,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,647322.0,0,0,0,0,447142.3333333333,109
8013,2007,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,677825.0,0,0,0,0,542858.0,109
8014,2009,Malawi,0.0,0.0,0.0,0.0,0.0,4.333333333333333,692941.0,0,0,0,0,622792.3333333334,109
8015,2010,Malawi,0.0,0.0,0.0,0.0,0.0,4.333333333333333,503525.0,0,0,0,0,637998.6666666666,109
8016,2012,Malawi,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,374545.0,0,0,0,0,595179.6666666666,109
8017,2014,Malawi,0.0,0.0,0.0,0.0,0.0,11.666666666666666,480874.0,0,0,0,0,829710.0,109
8018,2016,Malawi,0.0,0.0,0.0,0.0,1.3333333333333333,10.333333333333334,317000.0,0,0,0,0,792557.0,109
8019,2017,Malawi,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,250000.0,0,0,0,0,389719.6666666667,109
8020,2018,Malawi,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,300000.0,0,0,0,0,312761.6666666667,109
8021,2018,Malaysia,0.0,0.0,0.0,7.666666666666667,11.0,88.0,2420000.0,0,0,1,0,3631570.3333333335,110
8022,2000,Maldives,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,275507.0,0,0,0,0,0.0,111
8023,2001,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,237123.0,0,0,0,0,91835.66666666667,111
8024,2002,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,210796.0,0,0,0,0,170876.66666666666,111
8025,2003,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,261577.0,0,0,0,0,241142.0,111
8026,2004,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,288555.0,0,0,0,0,236498.66666666666,111
8027,2005,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,298704.0,0,0,0,0,253642.66666666666,111
8028,2007,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,458665.0,0,0,0,0,341807.0,111
8029,2008,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,509314.0,0,0,0,0,398510.3333333333,111
8030,2010,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6205189.0,0,0,0,0,574591.6666666666,111
8031,2011,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,13861036.0,0,0,0,0,2490099.6666666665,111
8032,2013,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1993210.0,0,0,0,0,7371173.333333333,111
8033,2014,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3540084.0,0,0,0,0,5967180.333333333,111
8034,2015,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2087470.0,0,0,0,0,2526863.0,111
8035,2017,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1340000.0,0,0,0,0,2333518.0,111
8036,2018,Maldives,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,440000.0,0,0,0,0,1600156.6666666667,111
8037,2001,Mali,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1553519.0,0,0,0,1,312604.3333333333,112
8038,2003,Mali,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,1514260.0,0,0,0,1,985268.0,112
8039,2004,Mali,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,417547.0,0,0,0,0,1177417.0,112
